lng,lat,bio_flux_opt,yymm
-83.5,39.5,365.174090884976,"201201"
-82.5,39.5,376.362148040504,"201201"
-81.5,39.5,351.026865479634,"201201"
-80.5,39.5,899.96148776814,"201201"
-79.5,39.5,889.164750523319,"201201"
-78.5,39.5,610.590044599445,"201201"
-77.5,39.5,182.349232713163,"201201"
-76.5,39.5,172.079520263639,"201201"
-75.5,39.5,208.913911857531,"201201"
-74.5,39.5,146.972726270116,"201201"
-73.5,39.5,0,"201201"
-72.5,39.5,0,"201201"
-71.5,39.5,0,"201201"
-70.5,39.5,0,"201201"
-69.5,39.5,0,"201201"
-68.5,39.5,0,"201201"
-67.5,39.5,0,"201201"
-66.5,39.5,0,"201201"
-65.5,39.5,0,"201201"
-64.5,39.5,0,"201201"
-63.5,39.5,0,"201201"
-62.5,39.5,0,"201201"
-61.5,39.5,0,"201201"
-60.5,39.5,0,"201201"
-59.5,39.5,0,"201201"
-58.5,39.5,0,"201201"
-57.5,39.5,0,"201201"
-56.5,39.5,0,"201201"
-55.5,39.5,0,"201201"
-54.5,39.5,0,"201201"
-53.5,39.5,0,"201201"
-52.5,39.5,0,"201201"
-51.5,39.5,0,"201201"
-50.5,39.5,0,"201201"
-49.5,39.5,0,"201201"
-48.5,39.5,0,"201201"
-47.5,39.5,0,"201201"
-46.5,39.5,0,"201201"
-45.5,39.5,0,"201201"
-44.5,39.5,0,"201201"
-43.5,39.5,0,"201201"
-42.5,39.5,0,"201201"
-41.5,39.5,0,"201201"
-40.5,39.5,0,"201201"
-39.5,39.5,0,"201201"
-38.5,39.5,0,"201201"
-37.5,39.5,0,"201201"
-36.5,39.5,0,"201201"
-35.5,39.5,0,"201201"
-34.5,39.5,0,"201201"
-33.5,39.5,0,"201201"
-32.5,39.5,0,"201201"
-31.5,39.5,0,"201201"
-30.5,39.5,0,"201201"
-29.5,39.5,0,"201201"
-28.5,39.5,0,"201201"
-27.5,39.5,0,"201201"
-26.5,39.5,0,"201201"
-25.5,39.5,0,"201201"
-24.5,39.5,0,"201201"
-23.5,39.5,0,"201201"
-22.5,39.5,0,"201201"
-21.5,39.5,0,"201201"
-20.5,39.5,0,"201201"
-19.5,39.5,0,"201201"
-18.5,39.5,0,"201201"
-17.5,39.5,0,"201201"
-16.5,39.5,0,"201201"
-15.5,39.5,0,"201201"
-14.5,39.5,0,"201201"
-13.5,39.5,0,"201201"
-12.5,39.5,0,"201201"
-11.5,39.5,0,"201201"
-10.5,39.5,0,"201201"
-9.5,39.5,43.779391489737,"201201"
-8.5,39.5,124.085804556178,"201201"
-7.5,39.5,25.3534729457909,"201201"
-6.5,39.5,-37.7018923091341,"201201"
-5.5,39.5,34.9679391446636,"201201"
-4.5,39.5,58.1372954327026,"201201"
-3.5,39.5,96.1029236704682,"201201"
-2.5,39.5,118.95358835831,"201201"
-1.5,39.5,24.3940973611826,"201201"
-0.5,39.5,36.9484745222635,"201201"
0.5,39.5,0,"201201"
1.5,39.5,0.924520430414344,"201201"
2.5,39.5,43.273907393513,"201201"
3.5,39.5,26.784743519725,"201201"
4.5,39.5,0.889151397157112,"201201"
5.5,39.5,0,"201201"
6.5,39.5,0,"201201"
7.5,39.5,0,"201201"
8.5,39.5,105.942854661133,"201201"
9.5,39.5,57.4385562063751,"201201"
10.5,39.5,0,"201201"
11.5,39.5,0,"201201"
12.5,39.5,0,"201201"
13.5,39.5,0,"201201"
14.5,39.5,0,"201201"
15.5,39.5,75.810448012667,"201201"
16.5,39.5,117.120780482733,"201201"
17.5,39.5,6.90934336980119,"201201"
18.5,39.5,12.0371867495872,"201201"
19.5,39.5,64.0044085773433,"201201"
20.5,39.5,195.244899987667,"201201"
21.5,39.5,133.602509219595,"201201"
22.5,39.5,129.182551406327,"201201"
23.5,39.5,89.8882020543322,"201201"
24.5,39.5,3.41762165229863,"201201"
25.5,39.5,37.7576972900342,"201201"
26.5,39.5,224.213768418096,"201201"
27.5,39.5,-88.6555337901292,"201201"
28.5,39.5,126.538640147655,"201201"
29.5,39.5,-73.0234517661964,"201201"
30.5,39.5,-51.4766440918904,"201201"
31.5,39.5,121.213815250324,"201201"
32.5,39.5,186.85972653847,"201201"
33.5,39.5,188.030357514386,"201201"
34.5,39.5,193.214654324612,"201201"
35.5,39.5,125.80903813658,"201201"
36.5,39.5,130.753947447024,"201201"
37.5,39.5,121.435086498494,"201201"
38.5,39.5,132.601788594471,"201201"
39.5,39.5,180.55095832671,"201201"
40.5,39.5,182.520925177523,"201201"
41.5,39.5,167.254143955535,"201201"
42.5,39.5,156.608178076047,"201201"
43.5,39.5,152.471118408063,"201201"
44.5,39.5,112.488530261011,"201201"
45.5,39.5,153.629115776593,"201201"
46.5,39.5,306.414720125925,"201201"
47.5,39.5,-10.8571799254466,"201201"
48.5,39.5,-10.7989372205361,"201201"
49.5,39.5,33.9066223515341,"201201"
50.5,39.5,0,"201201"
51.5,39.5,0,"201201"
52.5,39.5,-0.127971096204644,"201201"
53.5,39.5,2.04793724512878,"201201"
54.5,39.5,7.36631260450129,"201201"
55.5,39.5,9.62511642271859,"201201"
56.5,39.5,14.0611782165994,"201201"
57.5,39.5,7.24954184380535,"201201"
58.5,39.5,7.28798567172478,"201201"
59.5,39.5,10.3371799577614,"201201"
60.5,39.5,14.9671954923172,"201201"
61.5,39.5,13.9455174672618,"201201"
62.5,39.5,13.7919595538882,"201201"
63.5,39.5,-2.97555882060463,"201201"
64.5,39.5,35.4182181698055,"201201"
65.5,39.5,51.2918111451515,"201201"
66.5,39.5,121.399619863503,"201201"
67.5,39.5,127.281406760804,"201201"
68.5,39.5,128.317509632293,"201201"
69.5,39.5,77.4149368865956,"201201"
70.5,39.5,230.796016035882,"201201"
71.5,39.5,98.6937608968435,"201201"
72.5,39.5,42.201890063752,"201201"
73.5,39.5,83.0460631575754,"201201"
74.5,39.5,15.4066695357784,"201201"
75.5,39.5,25.8516677498694,"201201"
76.5,39.5,58.1476808812897,"201201"
77.5,39.5,24.8893830987672,"201201"
78.5,39.5,12.9178001865007,"201201"
79.5,39.5,4.87013226001062,"201201"
80.5,39.5,2.71471413020467,"201201"
81.5,39.5,2.4101098952724,"201201"
82.5,39.5,2.10497111353167,"201201"
83.5,39.5,1.92979551038847,"201201"
84.5,39.5,1.95467364906008,"201201"
85.5,39.5,1.7426480578707,"201201"
86.5,39.5,1.84725875923348,"201201"
87.5,39.5,2.64832762366581,"201201"
88.5,39.5,4.19368778378983,"201201"
89.5,39.5,2.90144626929284,"201201"
90.5,39.5,3.64124908201574,"201201"
91.5,39.5,4.35736155930306,"201201"
92.5,39.5,4.64470855110185,"201201"
93.5,39.5,4.26686577095761,"201201"
94.5,39.5,7.54359009634345,"201201"
95.5,39.5,19.0780254194958,"201201"
96.5,39.5,24.197314373348,"201201"
97.5,39.5,39.0649692074319,"201201"
98.5,39.5,66.8729866281644,"201201"
99.5,39.5,47.3665542703128,"201201"
100.5,39.5,22.6473822594319,"201201"
101.5,39.5,5.75781482950804,"201201"
102.5,39.5,5.79880020830729,"201201"
103.5,39.5,13.5604368845427,"201201"
104.5,39.5,12.5829480927985,"201201"
105.5,39.5,16.9249831608463,"201201"
106.5,39.5,27.6145345495761,"201201"
107.5,39.5,33.286320811818,"201201"
108.5,39.5,37.099531164169,"201201"
109.5,39.5,67.2795920954209,"201201"
110.5,39.5,67.7986669026614,"201201"
111.5,39.5,94.6678465431177,"201201"
112.5,39.5,86.317387659971,"201201"
113.5,39.5,124.95571885568,"201201"
114.5,39.5,87.1648514562598,"201201"
115.5,39.5,120.591981348594,"201201"
116.5,39.5,-37.8613535963234,"201201"
117.5,39.5,-31.5493416850597,"201201"
118.5,39.5,-23.658005186249,"201201"
119.5,39.5,93.5954263956477,"201201"
120.5,39.5,-0.13717816257747,"201201"
121.5,39.5,-20.0096859469464,"201201"
122.5,39.5,-21.4157190101041,"201201"
123.5,39.5,110.998203325339,"201201"
124.5,39.5,97.5102388309591,"201201"
125.5,39.5,189.300789162803,"201201"
126.5,39.5,-11.0424786084594,"201201"
127.5,39.5,217.572686909902,"201201"
128.5,39.5,0,"201201"
129.5,39.5,0,"201201"
130.5,39.5,0,"201201"
131.5,39.5,0,"201201"
132.5,39.5,0,"201201"
133.5,39.5,0,"201201"
134.5,39.5,0,"201201"
135.5,39.5,0,"201201"
136.5,39.5,0,"201201"
137.5,39.5,0,"201201"
138.5,39.5,0,"201201"
139.5,39.5,49.7286574249217,"201201"
140.5,39.5,152.503551547828,"201201"
141.5,39.5,156.611287575196,"201201"
142.5,39.5,7.79287942589243,"201201"
143.5,39.5,0,"201201"
144.5,39.5,0,"201201"
145.5,39.5,0,"201201"
146.5,39.5,0,"201201"
147.5,39.5,0,"201201"
148.5,39.5,0,"201201"
149.5,39.5,0,"201201"
150.5,39.5,0,"201201"
151.5,39.5,0,"201201"
152.5,39.5,0,"201201"
153.5,39.5,0,"201201"
154.5,39.5,0,"201201"
155.5,39.5,0,"201201"
156.5,39.5,0,"201201"
157.5,39.5,0,"201201"
158.5,39.5,0,"201201"
159.5,39.5,0,"201201"
160.5,39.5,0,"201201"
161.5,39.5,0,"201201"
162.5,39.5,0,"201201"
163.5,39.5,0,"201201"
164.5,39.5,0,"201201"
165.5,39.5,0,"201201"
166.5,39.5,0,"201201"
167.5,39.5,0,"201201"
168.5,39.5,0,"201201"
169.5,39.5,0,"201201"
170.5,39.5,0,"201201"
171.5,39.5,0,"201201"
172.5,39.5,0,"201201"
173.5,39.5,0,"201201"
174.5,39.5,0,"201201"
175.5,39.5,0,"201201"
176.5,39.5,0,"201201"
177.5,39.5,0,"201201"
178.5,39.5,0,"201201"
179.5,39.5,0,"201201"
-179.5,38.5,0,"201201"
-178.5,38.5,0,"201201"
-177.5,38.5,0,"201201"
-176.5,38.5,0,"201201"
-175.5,38.5,0,"201201"
-174.5,38.5,0,"201201"
-173.5,38.5,0,"201201"
-172.5,38.5,0,"201201"
-171.5,38.5,0,"201201"
-170.5,38.5,0,"201201"
-169.5,38.5,0,"201201"
-168.5,38.5,0,"201201"
-167.5,38.5,0,"201201"
-166.5,38.5,0,"201201"
-165.5,38.5,0,"201201"
-164.5,38.5,0,"201201"
-163.5,38.5,0,"201201"
-162.5,38.5,0,"201201"
-161.5,38.5,0,"201201"
-160.5,38.5,0,"201201"
-159.5,38.5,0,"201201"
-158.5,38.5,0,"201201"
-157.5,38.5,0,"201201"
-156.5,38.5,0,"201201"
-155.5,38.5,0,"201201"
-154.5,38.5,0,"201201"
-153.5,38.5,0,"201201"
-152.5,38.5,0,"201201"
-151.5,38.5,0,"201201"
-150.5,38.5,0,"201201"
-149.5,38.5,0,"201201"
-148.5,38.5,0,"201201"
-147.5,38.5,0,"201201"
-146.5,38.5,0,"201201"
-145.5,38.5,0,"201201"
-144.5,38.5,0,"201201"
-143.5,38.5,0,"201201"
-142.5,38.5,0,"201201"
-141.5,38.5,0,"201201"
-140.5,38.5,0,"201201"
-139.5,38.5,0,"201201"
-138.5,38.5,0,"201201"
-137.5,38.5,0,"201201"
-136.5,38.5,0,"201201"
-135.5,38.5,0,"201201"
-134.5,38.5,0,"201201"
-133.5,38.5,0,"201201"
-132.5,38.5,0,"201201"
-131.5,38.5,0,"201201"
-130.5,38.5,0,"201201"
-129.5,38.5,0,"201201"
-128.5,38.5,0,"201201"
-127.5,38.5,0,"201201"
-126.5,38.5,0,"201201"
-125.5,38.5,0,"201201"
-124.5,38.5,0,"201201"
-123.5,38.5,2.23015518603953,"201201"
-122.5,38.5,208.493415430146,"201201"
-121.5,38.5,218.867394450583,"201201"
-120.5,38.5,141.220143875934,"201201"
-119.5,38.5,103.531540644848,"201201"
-118.5,38.5,5.23275805982552,"201201"
-117.5,38.5,49.0015045454995,"201201"
-116.5,38.5,9.18084972513765,"201201"
-115.5,38.5,59.3462284087812,"201201"
-114.5,38.5,70.4319136859515,"201201"
-113.5,38.5,-12.3696107299588,"201201"
-112.5,38.5,-3.3846680622938,"201201"
-111.5,38.5,-1.36796008434453,"201201"
-110.5,38.5,8.09307446985695,"201201"
-109.5,38.5,-3.77221744508961,"201201"
-108.5,38.5,148.777913806832,"201201"
-107.5,38.5,210.543169626754,"201201"
-106.5,38.5,179.613185301469,"201201"
-105.5,38.5,174.357258164619,"201201"
-104.5,38.5,3.33935798237557,"201201"
-103.5,38.5,5.29031908161288,"201201"
-102.5,38.5,6.62032739585622,"201201"
-101.5,38.5,0.588704624661369,"201201"
-100.5,38.5,89.0855773885749,"201201"
-99.5,38.5,92.4882837527125,"201201"
-98.5,38.5,104.717467658736,"201201"
-97.5,38.5,88.4031218999197,"201201"
-96.5,38.5,178.755668757009,"201201"
-95.5,38.5,272.437473655191,"201201"
-94.5,38.5,227.866210899371,"201201"
-93.5,38.5,181.980480820926,"201201"
-92.5,38.5,183.475047273015,"201201"
-91.5,38.5,253.033439758391,"201201"
-90.5,38.5,372.564251745299,"201201"
-89.5,38.5,369.364070782485,"201201"
-88.5,38.5,373.056289436978,"201201"
-87.5,38.5,363.712361008441,"201201"
-86.5,38.5,354.543003713711,"201201"
-85.5,38.5,361.582022099861,"201201"
-84.5,38.5,229.9200821487,"201201"
-83.5,38.5,200.407252296734,"201201"
-82.5,38.5,201.974643913598,"201201"
-81.5,38.5,924.428152600727,"201201"
-80.5,38.5,945.458231992153,"201201"
-79.5,38.5,211.239237092171,"201201"
-78.5,38.5,176.933467262545,"201201"
-77.5,38.5,179.041940100447,"201201"
-76.5,38.5,165.292636721468,"201201"
-75.5,38.5,239.657311253521,"201201"
-74.5,38.5,2.10318520781025,"201201"
-73.5,38.5,0,"201201"
-72.5,38.5,0,"201201"
-71.5,38.5,0,"201201"
-70.5,38.5,0,"201201"
-69.5,38.5,0,"201201"
-68.5,38.5,0,"201201"
-67.5,38.5,0,"201201"
-66.5,38.5,0,"201201"
-65.5,38.5,0,"201201"
-64.5,38.5,0,"201201"
-63.5,38.5,0,"201201"
-62.5,38.5,0,"201201"
-61.5,38.5,0,"201201"
-60.5,38.5,0,"201201"
-59.5,38.5,0,"201201"
-58.5,38.5,0,"201201"
-57.5,38.5,0,"201201"
-56.5,38.5,0,"201201"
-55.5,38.5,0,"201201"
-54.5,38.5,0,"201201"
-53.5,38.5,0,"201201"
-52.5,38.5,0,"201201"
-51.5,38.5,0,"201201"
-50.5,38.5,0,"201201"
-49.5,38.5,0,"201201"
-48.5,38.5,0,"201201"
-47.5,38.5,0,"201201"
-46.5,38.5,0,"201201"
-45.5,38.5,0,"201201"
-44.5,38.5,0,"201201"
-43.5,38.5,0,"201201"
-42.5,38.5,0,"201201"
-41.5,38.5,0,"201201"
-40.5,38.5,0,"201201"
-39.5,38.5,0,"201201"
-38.5,38.5,0,"201201"
-37.5,38.5,0,"201201"
-36.5,38.5,0,"201201"
-35.5,38.5,0,"201201"
-34.5,38.5,0,"201201"
-33.5,38.5,0,"201201"
-32.5,38.5,0,"201201"
-31.5,38.5,0,"201201"
-30.5,38.5,0,"201201"
-29.5,38.5,0,"201201"
-28.5,38.5,0,"201201"
-27.5,38.5,0,"201201"
-26.5,38.5,0,"201201"
-25.5,38.5,0,"201201"
-24.5,38.5,0,"201201"
-23.5,38.5,0,"201201"
-22.5,38.5,0,"201201"
-21.5,38.5,0,"201201"
-20.5,38.5,0,"201201"
-19.5,38.5,0,"201201"
-18.5,38.5,0,"201201"
-17.5,38.5,0,"201201"
-16.5,38.5,0,"201201"
-15.5,38.5,0,"201201"
-14.5,38.5,0,"201201"
-13.5,38.5,0,"201201"
-12.5,38.5,0,"201201"
-11.5,38.5,0,"201201"
-10.5,38.5,0,"201201"
-9.5,38.5,14.8113167098884,"201201"
-8.5,38.5,121.008328225867,"201201"
-7.5,38.5,-4.85754649369608,"201201"
-6.5,38.5,-6.65635613062927,"201201"
-5.5,38.5,-23.4270073015899,"201201"
-4.5,38.5,40.6617564515579,"201201"
-3.5,38.5,44.2123945587884,"201201"
-2.5,38.5,56.5956104709697,"201201"
-1.5,38.5,49.8306903106718,"201201"
-0.5,38.5,36.9193604311096,"201201"
0.5,38.5,6.02370763619342,"201201"
1.5,38.5,-2.42217332307807,"201201"
2.5,38.5,0,"201201"
3.5,38.5,0,"201201"
4.5,38.5,0,"201201"
5.5,38.5,0,"201201"
6.5,38.5,0,"201201"
7.5,38.5,0,"201201"
8.5,38.5,15.6906517066582,"201201"
9.5,38.5,0,"201201"
10.5,38.5,0,"201201"
11.5,38.5,-0.0724882404094309,"201201"
12.5,38.5,27.1009817010722,"201201"
13.5,38.5,36.7203769207936,"201201"
14.5,38.5,75.059071150565,"201201"
15.5,38.5,151.921779004193,"201201"
16.5,38.5,118.018089550345,"201201"
17.5,38.5,5.49137265518115,"201201"
18.5,38.5,0,"201201"
19.5,38.5,0,"201201"
20.5,38.5,66.4429611506516,"201201"
21.5,38.5,181.365664231339,"201201"
22.5,38.5,148.181370167561,"201201"
23.5,38.5,148.282432334436,"201201"
24.5,38.5,109.526563025733,"201201"
25.5,38.5,17.1246691140379,"201201"
26.5,38.5,138.154840355854,"201201"
27.5,38.5,106.14799218856,"201201"
28.5,38.5,98.6031555409392,"201201"
29.5,38.5,-53.8021756155902,"201201"
30.5,38.5,-40.3206193728681,"201201"
31.5,38.5,119.490623172266,"201201"
32.5,38.5,180.45249487698,"201201"
33.5,38.5,159.566092508589,"201201"
34.5,38.5,168.85833747559,"201201"
35.5,38.5,200.035873698557,"201201"
36.5,38.5,144.766436572649,"201201"
37.5,38.5,97.4230960024724,"201201"
38.5,38.5,104.993440483247,"201201"
39.5,38.5,121.653981798661,"201201"
40.5,38.5,139.87574625761,"201201"
41.5,38.5,155.123907128562,"201201"
42.5,38.5,149.91124583082,"201201"
43.5,38.5,91.3277033809625,"201201"
44.5,38.5,81.926179006928,"201201"
45.5,38.5,54.9793658990075,"201201"
46.5,38.5,108.318783668229,"201201"
47.5,38.5,43.9383621114381,"201201"
48.5,38.5,-28.5926469648529,"201201"
49.5,38.5,0.243010065093847,"201201"
50.5,38.5,0,"201201"
51.5,38.5,0,"201201"
52.5,38.5,-0.348692974988794,"201201"
53.5,38.5,0.43036430030158,"201201"
54.5,38.5,3.85858238657359,"201201"
55.5,38.5,12.9419969666087,"201201"
56.5,38.5,49.2092046640635,"201201"
57.5,38.5,29.1912638481853,"201201"
58.5,38.5,22.0776339373487,"201201"
59.5,38.5,10.8123924918702,"201201"
60.5,38.5,14.3199102607054,"201201"
61.5,38.5,24.8029018301678,"201201"
62.5,38.5,12.4890247794219,"201201"
63.5,38.5,16.1597075429286,"201201"
64.5,38.5,27.101776138406,"201201"
65.5,38.5,50.0774622743595,"201201"
66.5,38.5,76.5716099190702,"201201"
67.5,38.5,97.4693716954717,"201201"
68.5,38.5,126.676209425377,"201201"
69.5,38.5,201.271193194626,"201201"
70.5,38.5,133.793195472017,"201201"
71.5,38.5,46.2272668193945,"201201"
72.5,38.5,5.27604201376209,"201201"
73.5,38.5,7.4721476169033,"201201"
74.5,38.5,13.1501053975346,"201201"
75.5,38.5,17.8591639467039,"201201"
76.5,38.5,17.6348256133767,"201201"
77.5,38.5,59.5258626959301,"201201"
78.5,38.5,2.59613544284684,"201201"
79.5,38.5,2.41460658950882,"201201"
80.5,38.5,2.56564455074234,"201201"
81.5,38.5,2.76954545416867,"201201"
82.5,38.5,2.37905332140517,"201201"
83.5,38.5,1.99823791650436,"201201"
84.5,38.5,2.24057575581002,"201201"
85.5,38.5,4.88520720247362,"201201"
86.5,38.5,3.71802012983707,"201201"
87.5,38.5,9.8379025515309,"201201"
88.5,38.5,10.2257185454646,"201201"
89.5,38.5,5.27179808144476,"201201"
90.5,38.5,5.0188283461365,"201201"
91.5,38.5,7.42882478690841,"201201"
92.5,38.5,6.8685473511528,"201201"
93.5,38.5,6.33169341716774,"201201"
94.5,38.5,12.6631301035199,"201201"
95.5,38.5,18.969100911986,"201201"
96.5,38.5,31.9304553441381,"201201"
97.5,38.5,41.7842001988712,"201201"
98.5,38.5,143.129979958965,"201201"
99.5,38.5,245.402851380357,"201201"
100.5,38.5,159.253361402047,"201201"
101.5,38.5,104.88289419256,"201201"
102.5,38.5,47.714291568714,"201201"
103.5,38.5,26.7834334750957,"201201"
104.5,38.5,15.3035971178569,"201201"
105.5,38.5,30.4689383873939,"201201"
106.5,38.5,107.792762723505,"201201"
107.5,38.5,49.8877739852328,"201201"
108.5,38.5,65.3526605723961,"201201"
109.5,38.5,83.4159972570892,"201201"
110.5,38.5,115.40967844846,"201201"
111.5,38.5,157.473831827305,"201201"
112.5,38.5,190.19226300364,"201201"
113.5,38.5,-34.1557351685823,"201201"
114.5,38.5,215.494415244002,"201201"
115.5,38.5,-38.4099274701373,"201201"
116.5,38.5,-33.8855386532794,"201201"
117.5,38.5,-10.2561517030671,"201201"
118.5,38.5,23.6967206325331,"201201"
119.5,38.5,-4.42134493507237,"201201"
120.5,38.5,4.04560903627839,"201201"
121.5,38.5,54.2774630714996,"201201"
122.5,38.5,0,"201201"
123.5,38.5,0,"201201"
124.5,38.5,66.184233336906,"201201"
125.5,38.5,-25.0088741061581,"201201"
126.5,38.5,-16.8401445190355,"201201"
127.5,38.5,154.522856838106,"201201"
128.5,38.5,244.784750641801,"201201"
129.5,38.5,0,"201201"
130.5,38.5,0,"201201"
131.5,38.5,0,"201201"
132.5,38.5,0,"201201"
133.5,38.5,0,"201201"
134.5,38.5,0,"201201"
135.5,38.5,0,"201201"
136.5,38.5,0,"201201"
137.5,38.5,0,"201201"
138.5,38.5,44.0049431271953,"201201"
139.5,38.5,228.556331516283,"201201"
140.5,38.5,171.918038287051,"201201"
141.5,38.5,187.806000253146,"201201"
142.5,38.5,0,"201201"
143.5,38.5,0,"201201"
144.5,38.5,0,"201201"
145.5,38.5,0,"201201"
146.5,38.5,0,"201201"
147.5,38.5,0,"201201"
148.5,38.5,0,"201201"
149.5,38.5,0,"201201"
150.5,38.5,0,"201201"
151.5,38.5,0,"201201"
152.5,38.5,0,"201201"
153.5,38.5,0,"201201"
154.5,38.5,0,"201201"
155.5,38.5,0,"201201"
156.5,38.5,0,"201201"
157.5,38.5,0,"201201"
158.5,38.5,0,"201201"
159.5,38.5,0,"201201"
160.5,38.5,0,"201201"
161.5,38.5,0,"201201"
162.5,38.5,0,"201201"
163.5,38.5,0,"201201"
164.5,38.5,0,"201201"
165.5,38.5,0,"201201"
166.5,38.5,0,"201201"
167.5,38.5,0,"201201"
168.5,38.5,0,"201201"
169.5,38.5,0,"201201"
170.5,38.5,0,"201201"
171.5,38.5,0,"201201"
172.5,38.5,0,"201201"
173.5,38.5,0,"201201"
174.5,38.5,0,"201201"
175.5,38.5,0,"201201"
176.5,38.5,0,"201201"
177.5,38.5,0,"201201"
178.5,38.5,0,"201201"
179.5,38.5,0,"201201"
-179.5,37.5,0,"201201"
-178.5,37.5,0,"201201"
-177.5,37.5,0,"201201"
-176.5,37.5,0,"201201"
-175.5,37.5,0,"201201"
-174.5,37.5,0,"201201"
-173.5,37.5,0,"201201"
-172.5,37.5,0,"201201"
-171.5,37.5,0,"201201"
-170.5,37.5,0,"201201"
-169.5,37.5,0,"201201"
-168.5,37.5,0,"201201"
-167.5,37.5,0,"201201"
-166.5,37.5,0,"201201"
-165.5,37.5,0,"201201"
-164.5,37.5,0,"201201"
-163.5,37.5,0,"201201"
-162.5,37.5,0,"201201"
-161.5,37.5,0,"201201"
-160.5,37.5,0,"201201"
-159.5,37.5,0,"201201"
-158.5,37.5,0,"201201"
-157.5,37.5,0,"201201"
-156.5,37.5,0,"201201"
-155.5,37.5,0,"201201"
-154.5,37.5,0,"201201"
-153.5,37.5,0,"201201"
-152.5,37.5,0,"201201"
-151.5,37.5,0,"201201"
-150.5,37.5,0,"201201"
-149.5,37.5,0,"201201"
-148.5,37.5,0,"201201"
-147.5,37.5,0,"201201"
-146.5,37.5,0,"201201"
-145.5,37.5,0,"201201"
-144.5,37.5,0,"201201"
-143.5,37.5,0,"201201"
-142.5,37.5,0,"201201"
-141.5,37.5,0,"201201"
-140.5,37.5,0,"201201"
-139.5,37.5,0,"201201"
-138.5,37.5,0,"201201"
-137.5,37.5,0,"201201"
-136.5,37.5,0,"201201"
-135.5,37.5,0,"201201"
-134.5,37.5,0,"201201"
-133.5,37.5,0,"201201"
-132.5,37.5,0,"201201"
-131.5,37.5,0,"201201"
-130.5,37.5,0,"201201"
-129.5,37.5,0,"201201"
-128.5,37.5,0,"201201"
-127.5,37.5,0,"201201"
-126.5,37.5,0,"201201"
-125.5,37.5,0,"201201"
-124.5,37.5,0,"201201"
-123.5,37.5,0,"201201"
-122.5,37.5,0.108735805370163,"201201"
-121.5,37.5,212.221569707707,"201201"
-120.5,37.5,143.200255521214,"201201"
-119.5,37.5,26.8210117533,"201201"
-118.5,37.5,74.815215669473,"201201"
-117.5,37.5,6.48383923538772,"201201"
-116.5,37.5,9.94763745194473,"201201"
-115.5,37.5,51.1008501382547,"201201"
-114.5,37.5,71.2355329283348,"201201"
-113.5,37.5,-0.617820685580945,"201201"
-112.5,37.5,-6.39473482319142,"201201"
-111.5,37.5,-4.27448871583627,"201201"
-110.5,37.5,8.25762956512815,"201201"
-109.5,37.5,-3.71054124954142,"201201"
-108.5,37.5,0.530783484281171,"201201"
-107.5,37.5,285.401304092835,"201201"
-106.5,37.5,209.574575525164,"201201"
-105.5,37.5,131.15514572094,"201201"
-104.5,37.5,85.1918391749119,"201201"
-103.5,37.5,2.83693711823531,"201201"
-102.5,37.5,2.74673346129113,"201201"
-101.5,37.5,3.56456501896843,"201201"
-100.5,37.5,121.246701405753,"201201"
-99.5,37.5,89.6439172230786,"201201"
-98.5,37.5,39.2493997980155,"201201"
-97.5,37.5,54.2119778993127,"201201"
-96.5,37.5,182.091778653299,"201201"
-95.5,37.5,201.443297802819,"201201"
-94.5,37.5,211.284908476004,"201201"
-93.5,37.5,225.983581197857,"201201"
-92.5,37.5,224.993007097695,"201201"
-91.5,37.5,816.63042834594,"201201"
-90.5,37.5,255.848682299882,"201201"
-89.5,37.5,1036.15505868419,"201201"
-88.5,37.5,323.754680121942,"201201"
-87.5,37.5,218.35437508969,"201201"
-86.5,37.5,243.272608768241,"201201"
-85.5,37.5,206.179324117067,"201201"
-84.5,37.5,213.671708355854,"201201"
-83.5,37.5,931.944254975444,"201201"
-82.5,37.5,943.507175590729,"201201"
-81.5,37.5,229.084114232125,"201201"
-80.5,37.5,215.617602552664,"201201"
-79.5,37.5,186.503670805456,"201201"
-78.5,37.5,184.655523767186,"201201"
-77.5,37.5,583.674034210556,"201201"
-76.5,37.5,322.675169894085,"201201"
-75.5,37.5,65.98364717781,"201201"
-74.5,37.5,0,"201201"
-73.5,37.5,0,"201201"
-72.5,37.5,0,"201201"
-71.5,37.5,0,"201201"
-70.5,37.5,0,"201201"
-69.5,37.5,0,"201201"
-68.5,37.5,0,"201201"
-67.5,37.5,0,"201201"
-66.5,37.5,0,"201201"
-65.5,37.5,0,"201201"
-64.5,37.5,0,"201201"
-63.5,37.5,0,"201201"
-62.5,37.5,0,"201201"
-61.5,37.5,0,"201201"
-60.5,37.5,0,"201201"
-59.5,37.5,0,"201201"
-58.5,37.5,0,"201201"
-57.5,37.5,0,"201201"
-56.5,37.5,0,"201201"
-55.5,37.5,0,"201201"
-54.5,37.5,0,"201201"
-53.5,37.5,0,"201201"
-52.5,37.5,0,"201201"
-51.5,37.5,0,"201201"
-50.5,37.5,0,"201201"
-49.5,37.5,0,"201201"
-48.5,37.5,0,"201201"
-47.5,37.5,0,"201201"
-46.5,37.5,0,"201201"
-45.5,37.5,0,"201201"
-44.5,37.5,0,"201201"
-43.5,37.5,0,"201201"
-42.5,37.5,0,"201201"
-41.5,37.5,0,"201201"
-40.5,37.5,0,"201201"
-39.5,37.5,0,"201201"
